	PLAYER_ID	SEASON	TEAM	STAT_TYPE	VALUE
0	1	2010	DAL	G	2
1	1	2010	DAL	GS	0
2	1	2010	DAL	Tackle	2
3	1	2010	DAL	Assist	1
4	1	2010	DAL	Sack	0.5
5	1	2010	DAL	PD	0
6	1	2010	DAL	INT	0
7	1	2010	DAL	FFum	0
8	1	2010	DAL	FR	0
9	1	2010	DAL	FFPts	4.5
10	1	2010	DAL	FFPts/G	2.3
11	1	2011	DAL	G	16
12	1	2011	DAL	GS	0
13	1	2011	DAL	Tackle	19
14	1	2011	DAL	Assist	9
15	1	2011	DAL	Sack	2
16	1	2011	DAL	PD	0
17	1	2011	DAL	INT	0
18	1	2011	DAL	FFum	0
19	1	2011	DAL	FR	0
20	1	2011	DAL	FFPts	31.5
21	1	2011	DAL	FFPts/G	2
22	1	2012	DAL	G	10
23	1	2012	DAL	GS	\N
24	1	2012	DAL	Tackle	15
25	1	2012	DAL	Assist	20
26	1	2012	DAL	Sack	1
27	1	2012	DAL	PD	0
28	1	2012	DAL	INT	0
29	1	2012	DAL	FFum	0
30	1	2012	DAL	FR	0
31	1	2012	DAL	FFPts	29
32	1	2012	DAL	FFPts/G	2.9
33	1	2013	SD	G	11
34	1	2013	SD	GS	\N
35	1	2013	SD	Tackle	18
36	1	2013	SD	Assist	6
37	1	2013	SD	Sack	2
38	1	2013	SD	PD	1
39	1	2013	SD	INT	1
40	1	2013	SD	FFum	0
41	1	2013	SD	FR	0
42	1	2013	SD	FFPts	41
43	1	2013	SD	FFPts/G	3.7
44	1	2014	SD	G	13
45	1	2014	SD	GS	\N
46	1	2014	SD	Tackle	16
47	1	2014	SD	Assist	13
48	1	2014	SD	Sack	1
49	1	2014	SD	PD	0
50	1	2014	SD	INT	0
51	1	2014	SD	FFum	0
52	1	2014	SD	FR	1
53	1	2014	SD	FFPts	28.5
54	1	2014	SD	FFPts/G	2.2
55	1	2015 (Projected)	SD	G	 
56	1	2015 (Projected)	SD	GS	 
57	1	2015 (Projected)	SD	Tackle	19
58	1	2015 (Projected)	SD	Assist	13
59	1	2015 (Projected)	SD	Sack	2
60	1	2015 (Projected)	SD	PD	1
61	1	2015 (Projected)	SD	INT	0
62	1	2015 (Projected)	SD	FFum	0
63	1	2015 (Projected)	SD	FR	0
64	1	2015 (Projected)	SD	FFPts	34.5
65	1	2015 (Projected)	SD	FFPts/G	 
66	3	2009	OAK	G	16
67	3	2009	OAK	GS	2
68	3	2009	OAK	Tackle	26
69	3	2009	OAK	Assist	3
70	3	2009	OAK	Sack	4
71	3	2009	OAK	PD	0
72	3	2009	OAK	INT	0
73	3	2009	OAK	FFum	0
74	3	2009	OAK	FR	1
75	3	2009	OAK	FFPts	45.5
76	3	2009	OAK	FFPts/G	2.8
77	3	2010	OAK	G	16
78	3	2010	OAK	GS	8
79	3	2010	OAK	Tackle	43
80	3	2010	OAK	Assist	13
81	3	2010	OAK	Sack	7
82	3	2010	OAK	PD	1
83	3	2010	OAK	INT	0
84	3	2010	OAK	FFum	2
85	3	2010	OAK	FR	0
86	3	2010	OAK	FFPts	84.5
87	3	2010	OAK	FFPts/G	5.3
88	3	2011	OAK	G	3
89	3	2011	OAK	GS	3
90	3	2011	OAK	Tackle	6
91	3	2011	OAK	Assist	1
92	3	2011	OAK	Sack	1
93	3	2011	OAK	PD	0
94	3	2011	OAK	INT	0
95	3	2011	OAK	FFum	0
96	3	2011	OAK	FR	0
97	3	2011	OAK	FFPts	10.5
98	3	2011	OAK	FFPts/G	3.5
99	3	2012	OAK	G	12
100	3	2012	OAK	GS	\N
101	3	2012	OAK	Tackle	25
102	3	2012	OAK	Assist	6
103	3	2012	OAK	Sack	3.5
104	3	2012	OAK	PD	0
105	3	2012	OAK	INT	0
106	3	2012	OAK	FFum	0
107	3	2012	OAK	FR	0
108	3	2012	OAK	FFPts	42
109	3	2012	OAK	FFPts/G	3.5
110	3	2013	ARI	G	13
111	3	2013	ARI	GS	\N
112	3	2013	ARI	Tackle	31
113	3	2013	ARI	Assist	5
114	3	2013	ARI	Sack	3
115	3	2013	ARI	PD	1
116	3	2013	ARI	INT	0
117	3	2013	ARI	FFum	1
118	3	2013	ARI	FR	3
119	3	2013	ARI	FFPts	55.5
120	3	2013	ARI	FFPts/G	4.3
121	3	2014	ARI	G	8
122	3	2014	ARI	GS	\N
123	3	2014	ARI	Tackle	12
124	3	2014	ARI	Assist	5
125	3	2014	ARI	Sack	0
126	3	2014	ARI	PD	0
127	3	2014	ARI	INT	0
128	3	2014	ARI	FFum	0
129	3	2014	ARI	FR	0
130	3	2014	ARI	FFPts	14.5
131	3	2014	ARI	FFPts/G	1.8
132	4	2008	MIN	G	16
133	4	2008	MIN	GS	7
134	4	2008	MIN	Tackle	24
135	4	2008	MIN	Assist	7
136	4	2008	MIN	Sack	0
137	4	2008	MIN	PD	2
138	4	2008	MIN	INT	1
139	4	2008	MIN	FFum	0
140	4	2008	MIN	FR	1
141	4	2008	MIN	FFPts	36.5
142	4	2008	MIN	FFPts/G	2.3
143	4	2009	MIN	G	15
144	4	2009	MIN	GS	15
145	4	2009	MIN	Tackle	48
146	4	2009	MIN	Assist	9
147	4	2009	MIN	Sack	0
148	4	2009	MIN	PD	7
149	4	2009	MIN	INT	1
150	4	2009	MIN	FFum	0
151	4	2009	MIN	FR	1
152	4	2009	MIN	FFPts	66.5
153	4	2009	MIN	FFPts/G	4.4
154	4	2010	MIN	G	7
155	4	2010	MIN	GS	3
156	4	2010	MIN	Tackle	5
157	4	2010	MIN	Assist	2
158	4	2010	MIN	Sack	0
159	4	2010	MIN	PD	0
160	4	2010	MIN	INT	0
161	4	2010	MIN	FFum	0
162	4	2010	MIN	FR	0
163	4	2010	MIN	FFPts	6
164	4	2010	MIN	FFPts/G	0.9
165	4	2011	MIN	G	11
166	4	2011	MIN	GS	3
167	4	2011	MIN	Tackle	21
168	4	2011	MIN	Assist	7
169	4	2011	MIN	Sack	0
170	4	2011	MIN	PD	1
171	4	2011	MIN	INT	0
172	4	2011	MIN	FFum	0
173	4	2011	MIN	FR	0
174	4	2011	MIN	FFPts	25.5
175	4	2011	MIN	FFPts/G	2.3
176	4	2012	DET	G	2
177	4	2012	DET	GS	\N
178	4	2012	DET	Tackle	2
179	4	2012	DET	Assist	1
180	4	2012	DET	Sack	0
181	4	2012	DET	PD	0
182	4	2012	DET	INT	0
183	4	2012	DET	FFum	0
184	4	2012	DET	FR	0
185	4	2012	DET	FFPts	2.5
186	4	2012	DET	FFPts/G	1.3
187	5	2010	DAL	G	12
188	5	2010	DAL	GS	2
189	5	2010	DAL	Rec_Target	72
190	5	2010	DAL	Rec_Rec	45
191	5	2010	DAL	Rec_Yard	561
192	5	2010	DAL	Rec_Avg	12.5
193	5	2010	DAL	Rec_TD	6
194	5	2010	DAL	Rush_Att	1
195	5	2010	DAL	Rush_Yard	0
196	5	2010	DAL	Rush_Avg	0
197	5	2010	DAL	Rush_TD	0
198	5	2010	DAL	FFPts	92.1
199	5	2010	DAL	FFPts/G	7.7
200	5	2011	DAL	G	15
201	5	2011	DAL	GS	13
202	5	2011	DAL	Rec_Target	103
203	5	2011	DAL	Rec_Rec	63
204	5	2011	DAL	Rec_Yard	928
205	5	2011	DAL	Rec_Avg	14.7
206	5	2011	DAL	Rec_TD	9
207	5	2011	DAL	Rush_Att	1
208	5	2011	DAL	Rush_Yard	5
209	5	2011	DAL	Rush_Avg	5
210	5	2011	DAL	Rush_TD	0
211	5	2011	DAL	FFPts	147.3
212	5	2011	DAL	FFPts/G	9.8
213	5	2012	DAL	G	16
214	5	2012	DAL	GS	\N
215	5	2012	DAL	Rec_Target	138
216	5	2012	DAL	Rec_Rec	92
217	5	2012	DAL	Rec_Yard	1382
218	5	2012	DAL	Rec_Avg	15
219	5	2012	DAL	Rec_TD	12
220	5	2012	DAL	Rush_Att	2
221	5	2012	DAL	Rush_Yard	-5
222	5	2012	DAL	Rush_Avg	-2.5
223	5	2012	DAL	Rush_TD	0
224	5	2012	DAL	FFPts	209.7
225	5	2012	DAL	FFPts/G	13.1
226	5	2013	DAL	G	16
227	5	2013	DAL	GS	\N
228	5	2013	DAL	Rec_Target	160
229	5	2013	DAL	Rec_Rec	93
230	5	2013	DAL	Rec_Yard	1233
231	5	2013	DAL	Rec_Avg	13.3
232	5	2013	DAL	Rec_TD	13
233	5	2013	DAL	Rush_Att	1
234	5	2013	DAL	Rush_Yard	1
235	5	2013	DAL	Rush_Avg	1
236	5	2013	DAL	Rush_TD	0
237	5	2013	DAL	FFPts	201.4
238	5	2013	DAL	FFPts/G	12.6
239	5	2014	DAL	G	16
240	5	2014	DAL	GS	\N
241	5	2014	DAL	Rec_Target	136
242	5	2014	DAL	Rec_Rec	88
243	5	2014	DAL	Rec_Yard	1320
244	5	2014	DAL	Rec_Avg	15
245	5	2014	DAL	Rec_TD	16
246	5	2014	DAL	Rush_Att	0
247	5	2014	DAL	Rush_Yard	0
248	5	2014	DAL	Rush_Avg	\N
249	5	2014	DAL	Rush_TD	0
250	5	2014	DAL	FFPts	228
251	5	2014	DAL	FFPts/G	14.3
252	5	2015 (Projected)	DAL	G	 
253	5	2015 (Projected)	DAL	GS	 
254	5	2015 (Projected)	DAL	Rec_Target	 
255	5	2015 (Projected)	DAL	Rec_Rec	90
256	5	2015 (Projected)	DAL	Rec_Yard	1285
257	5	2015 (Projected)	DAL	Rec_Avg	14.3
258	5	2015 (Projected)	DAL	Rec_TD	13
259	5	2015 (Projected)	DAL	Rush_Att	0
260	5	2015 (Projected)	DAL	Rush_Yard	0
261	5	2015 (Projected)	DAL	Rush_Avg	\N
262	5	2015 (Projected)	DAL	Rush_TD	0
263	5	2015 (Projected)	DAL	FFPts	206.5
264	5	2015 (Projected)	DAL	FFPts/G	 
265	6	2014	JAC	G	6
266	6	2014	JAC	GS	\N
267	6	2014	JAC	Tackle	23
268	6	2014	JAC	Assist	4
269	6	2014	JAC	Sack	0
270	6	2014	JAC	PD	2
271	6	2014	JAC	INT	0
272	6	2014	JAC	FFum	0
273	6	2014	JAC	FR	1
274	6	2014	JAC	FFPts	29
275	6	2014	JAC	FFPts/G	4.8
276	7	2005	NYJ	G	16
277	7	2005	NYJ	GS	16
278	7	2005	NYJ	Tackle	86
279	7	2005	NYJ	Assist	20
280	7	2005	NYJ	Sack	1
281	7	2005	NYJ	PD	7
282	7	2005	NYJ	INT	1
283	7	2005	NYJ	FFum	0
284	7	2005	NYJ	FR	0
285	7	2005	NYJ	FFPts	112
286	7	2005	NYJ	FFPts/G	7
287	7	2006	NYJ	G	16
288	7	2006	NYJ	GS	16
289	7	2006	NYJ	Tackle	76
290	7	2006	NYJ	Assist	23
291	7	2006	NYJ	Sack	5
292	7	2006	NYJ	PD	13
293	7	2006	NYJ	INT	4
294	7	2006	NYJ	FFum	3
295	7	2006	NYJ	FR	1
296	7	2006	NYJ	FFPts	151.5
297	7	2006	NYJ	FFPts/G	9.5
298	7	2007	NYJ	G	16
299	7	2007	NYJ	GS	16
300	7	2007	NYJ	Tackle	51
301	7	2007	NYJ	Assist	16
302	7	2007	NYJ	Sack	2
303	7	2007	NYJ	PD	10
304	7	2007	NYJ	INT	5
305	7	2007	NYJ	FFum	2
306	7	2007	NYJ	FR	1
307	7	2007	NYJ	FFPts	116
308	7	2007	NYJ	FFPts/G	7.3
309	7	2008	NYJ	G	16
310	7	2008	NYJ	GS	16
311	7	2008	NYJ	Tackle	60
312	7	2008	NYJ	Assist	24
313	7	2008	NYJ	Sack	1
314	7	2008	NYJ	PD	5
315	7	2008	NYJ	INT	2
316	7	2008	NYJ	FFum	0
317	7	2008	NYJ	FR	2
318	7	2008	NYJ	FFPts	95
319	7	2008	NYJ	FFPts/G	5.9
320	7	2009	NYJ	G	16
321	7	2009	NYJ	GS	14
322	7	2009	NYJ	Tackle	54
323	7	2009	NYJ	Assist	8
324	7	2009	NYJ	Sack	0
325	7	2009	NYJ	PD	13
326	7	2009	NYJ	INT	3
327	7	2009	NYJ	FFum	0
328	7	2009	NYJ	FR	1
329	7	2009	NYJ	FFPts	88
330	7	2009	NYJ	FFPts/G	5.5
331	7	2010	ARI	G	16
332	7	2010	ARI	GS	16
333	7	2010	ARI	Tackle	78
334	7	2010	ARI	Assist	12
335	7	2010	ARI	Sack	1
336	7	2010	ARI	PD	12
337	7	2010	ARI	INT	4
338	7	2010	ARI	FFum	0
339	7	2010	ARI	FR	4
340	7	2010	ARI	FFPts	140
341	7	2010	ARI	FFPts/G	8.8
342	7	2011	ARI	G	7
343	7	2011	ARI	GS	7
344	7	2011	ARI	Tackle	26
345	7	2011	ARI	Assist	8
346	7	2011	ARI	Sack	2
347	7	2011	ARI	PD	4
348	7	2011	ARI	INT	0
349	7	2011	ARI	FFum	0
350	7	2011	ARI	FR	2
351	7	2011	ARI	FFPts	46
352	7	2011	ARI	FFPts/G	6.6
353	7	2012	ARI	G	15
354	7	2012	ARI	GS	\N
355	7	2012	ARI	Tackle	58
356	7	2012	ARI	Assist	10
357	7	2012	ARI	Sack	1
358	7	2012	ARI	PD	11
359	7	2012	ARI	INT	4
360	7	2012	ARI	FFum	2
361	7	2012	ARI	FR	0
362	7	2012	ARI	FFPts	104
363	7	2012	ARI	FFPts/G	6.9
364	8	2015 (Projected)	MIN	G	 
365	8	2015 (Projected)	MIN	GS	 
366	8	2015 (Projected)	MIN	Rec_Target	 
367	8	2015 (Projected)	MIN	Rec_Rec	9
368	8	2015 (Projected)	MIN	Rec_Yard	101
369	8	2015 (Projected)	MIN	Rec_Avg	11.2
370	8	2015 (Projected)	MIN	Rec_TD	1
371	8	2015 (Projected)	MIN	FFPts	16.1
372	8	2015 (Projected)	MIN	FFPts/G	 
373	9	2012	MIA	G	9
374	9	2012	MIA	GS	\N
375	9	2012	MIA	Rush_Att	51
376	9	2012	MIA	Rush_Yard	250
377	9	2012	MIA	Rush_Avg	4.9
378	9	2012	MIA	Rush_TD	1
379	9	2012	MIA	Rec_Target	8
380	9	2012	MIA	Rec_Rec	6
381	9	2012	MIA	Rec_Yard	45
382	9	2012	MIA	Rec_Avg	7.5
383	9	2012	MIA	Rec_TD	0
384	9	2012	MIA	FFPts	35.5
385	9	2012	MIA	FFPts/G	3.9
386	9	2013	MIA	G	16
387	9	2013	MIA	GS	\N
388	9	2013	MIA	Rush_Att	177
389	9	2013	MIA	Rush_Yard	709
390	9	2013	MIA	Rush_Avg	4
391	9	2013	MIA	Rush_TD	2
392	9	2013	MIA	Rec_Target	35
393	9	2013	MIA	Rec_Rec	26
394	9	2013	MIA	Rec_Yard	170
395	9	2013	MIA	Rec_Avg	6.5
396	9	2013	MIA	Rec_TD	0
397	9	2013	MIA	FFPts	99.9
398	9	2013	MIA	FFPts/G	6.2
399	9	2014	MIA	G	16
400	9	2014	MIA	GS	\N
401	9	2014	MIA	Rush_Att	216
402	9	2014	MIA	Rush_Yard	1099
403	9	2014	MIA	Rush_Avg	5.1
404	9	2014	MIA	Rush_TD	8
405	9	2014	MIA	Rec_Target	52
406	9	2014	MIA	Rec_Rec	38
407	9	2014	MIA	Rec_Yard	275
408	9	2014	MIA	Rec_Avg	7.2
409	9	2014	MIA	Rec_TD	1
410	9	2014	MIA	FFPts	191.4
411	9	2014	MIA	FFPts/G	12
412	9	2015 (Projected)	MIA	G	 
413	9	2015 (Projected)	MIA	GS	 
414	9	2015 (Projected)	MIA	Rush_Att	219
415	9	2015 (Projected)	MIA	Rush_Yard	1031
416	9	2015 (Projected)	MIA	Rush_Avg	4.7
417	9	2015 (Projected)	MIA	Rush_TD	7
418	9	2015 (Projected)	MIA	Rec_Target	 
419	9	2015 (Projected)	MIA	Rec_Rec	35
420	9	2015 (Projected)	MIA	Rec_Yard	236
421	9	2015 (Projected)	MIA	Rec_Avg	6.7
422	9	2015 (Projected)	MIA	Rec_TD	1
423	9	2015 (Projected)	MIA	FFPts	174.7
424	9	2015 (Projected)	MIA	FFPts/G	 
425	10	2010	BAL	G	15
426	10	2010	BAL	GS	3
427	10	2010	BAL	Rec_Target	23
428	10	2010	BAL	Rec_Rec	11
429	10	2010	BAL	Rec_Yard	152
430	10	2010	BAL	Rec_Avg	13.8
431	10	2010	BAL	Rec_TD	1
432	10	2010	BAL	FFPts	21.2
433	10	2010	BAL	FFPts/G	1.4
434	10	2011	BAL	G	16
435	10	2011	BAL	GS	16
436	10	2011	BAL	Rec_Target	89
437	10	2011	BAL	Rec_Rec	54
438	10	2011	BAL	Rec_Yard	528
439	10	2011	BAL	Rec_Avg	9.8
440	10	2011	BAL	Rec_TD	5
441	10	2011	BAL	FFPts	82.8
442	10	2011	BAL	FFPts/G	5.2
443	10	2012	BAL	G	11
444	10	2012	BAL	GS	\N
445	10	2012	BAL	Rec_Target	33
446	10	2012	BAL	Rec_Rec	21
447	10	2012	BAL	Rec_Yard	225
448	10	2012	BAL	Rec_Avg	10.7
449	10	2012	BAL	Rec_TD	0
450	10	2012	BAL	FFPts	22.5
451	10	2012	BAL	FFPts/G	2
452	10	2013	BAL	G	13
453	10	2013	BAL	GS	\N
454	10	2013	BAL	Rec_Target	43
455	10	2013	BAL	Rec_Rec	25
456	10	2013	BAL	Rec_Yard	273
457	10	2013	BAL	Rec_Avg	10.9
458	10	2013	BAL	Rec_TD	1
459	10	2013	BAL	FFPts	33.3
460	10	2013	BAL	FFPts/G	2.6
461	10	2014	CAR	G	12
462	10	2014	CAR	GS	\N
463	10	2014	CAR	Rec_Target	17
464	10	2014	CAR	Rec_Rec	10
465	10	2014	CAR	Rec_Yard	115
466	10	2014	CAR	Rec_Avg	11.5
467	10	2014	CAR	Rec_TD	1
468	10	2014	CAR	FFPts	17.5
469	10	2014	CAR	FFPts/G	1.5
470	10	2015 (Projected)	CAR	G	 
471	10	2015 (Projected)	CAR	GS	 
472	10	2015 (Projected)	CAR	Rec_Target	 
473	10	2015 (Projected)	CAR	Rec_Rec	15
474	10	2015 (Projected)	CAR	Rec_Yard	154
475	10	2015 (Projected)	CAR	Rec_Avg	10.3
476	10	2015 (Projected)	CAR	Rec_TD	1
477	10	2015 (Projected)	CAR	FFPts	21.4
478	10	2015 (Projected)	CAR	FFPts/G	 
479	11	2012	NE	G	12
480	11	2012	NE	GS	\N
481	11	2012	NE	Tackle	24
482	11	2012	NE	Assist	21
483	11	2012	NE	Sack	6
484	11	2012	NE	PD	5
485	11	2012	NE	INT	0
486	11	2012	NE	FFum	3
487	11	2012	NE	FR	0
488	11	2012	NE	FFPts	72.5
489	11	2012	NE	FFPts/G	6
490	11	2013	NE	G	16
491	11	2013	NE	GS	\N
492	11	2013	NE	Tackle	40
493	11	2013	NE	Assist	39
494	11	2013	NE	Sack	11.5
495	11	2013	NE	PD	0
496	11	2013	NE	INT	0
497	11	2013	NE	FFum	1
498	11	2013	NE	FR	1
499	11	2013	NE	FFPts	110.5
500	11	2013	NE	FFPts/G	6.9
501	11	2014	NE	G	9
502	11	2014	NE	GS	\N
503	11	2014	NE	Tackle	30
504	11	2014	NE	Assist	13
505	11	2014	NE	Sack	6
506	11	2014	NE	PD	2
507	11	2014	NE	INT	0
508	11	2014	NE	FFum	2
509	11	2014	NE	FR	1
510	11	2014	NE	FFPts	70.5
511	11	2014	NE	FFPts/G	7.8
512	11	2015 (Projected)	NE	G	 
513	11	2015 (Projected)	NE	GS	 
514	11	2015 (Projected)	NE	Tackle	40
515	11	2015 (Projected)	NE	Assist	30
516	11	2015 (Projected)	NE	Sack	11.5
517	11	2015 (Projected)	NE	PD	3
518	11	2015 (Projected)	NE	INT	0
519	11	2015 (Projected)	NE	FFum	1
520	11	2015 (Projected)	NE	FR	1
521	11	2015 (Projected)	NE	FFPts	109
522	11	2015 (Projected)	NE	FFPts/G	 
523	12	2010	ATL	G	14
524	12	2010	ATL	GS	1
525	12	2010	ATL	Rec_Target	8
526	12	2010	ATL	Rec_Rec	5
527	12	2010	ATL	Rec_Yard	29
528	12	2010	ATL	Rec_Avg	5.8
529	12	2010	ATL	Rec_TD	1
530	12	2010	ATL	FFPts	8.9
531	12	2010	ATL	FFPts/G	0.6
532	12	2011	ATL	G	16
533	12	2011	ATL	GS	2
534	12	2011	ATL	Rec_Target	16
535	12	2011	ATL	Rec_Rec	10
536	12	2011	ATL	Rec_Yard	72
537	12	2011	ATL	Rec_Avg	7.2
538	12	2011	ATL	Rec_TD	1
539	12	2011	ATL	FFPts	13.2
540	12	2011	ATL	FFPts/G	0.8
541	12	2012	ATL	G	6
542	12	2012	ATL	GS	\N
543	12	2012	ATL	Rec_Target	6
544	12	2012	ATL	Rec_Rec	6
545	12	2012	ATL	Rec_Yard	22
546	12	2012	ATL	Rec_Avg	3.7
547	12	2012	ATL	Rec_TD	1
548	12	2012	ATL	FFPts	8.2
549	12	2012	ATL	FFPts/G	1.4
550	12	2013	PIT	G	1
551	12	2013	PIT	GS	\N
552	12	2013	PIT	Rec_Target	1
553	12	2013	PIT	Rec_Rec	1
554	12	2013	PIT	Rec_Yard	8
555	12	2013	PIT	Rec_Avg	8
556	12	2013	PIT	Rec_TD	0
557	12	2013	PIT	FFPts	0.8
558	12	2013	PIT	FFPts/G	0.8
559	12	2014	PIT	G	2
560	12	2014	PIT	GS	\N
561	12	2014	PIT	Rec_Target	2
562	12	2014	PIT	Rec_Rec	1
563	12	2014	PIT	Rec_Yard	1
564	12	2014	PIT	Rec_Avg	1
565	12	2014	PIT	Rec_TD	1
566	12	2014	PIT	FFPts	6.1
567	12	2014	PIT	FFPts/G	3.1
568	13	2011	CAR	G	10
569	13	2011	CAR	GS	0
570	13	2011	CAR	Tackle	1
571	13	2011	CAR	Assist	0
572	13	2011	CAR	Sack	0
573	13	2011	CAR	PD	0
574	13	2011	CAR	INT	0
575	13	2011	CAR	FFum	0
576	13	2011	CAR	FR	1
577	13	2011	CAR	FFPts	3
578	13	2011	CAR	FFPts/G	0.3
579	13	2012	CAR	G	13
580	13	2012	CAR	GS	\N
581	13	2012	CAR	Tackle	27
582	13	2012	CAR	Assist	8
583	13	2012	CAR	Sack	0
584	13	2012	CAR	PD	7
585	13	2012	CAR	INT	0
586	13	2012	CAR	FFum	0
587	13	2012	CAR	FR	0
588	13	2012	CAR	FFPts	38
589	13	2012	CAR	FFPts/G	2.9
590	13	2013	CAR	G	8
591	13	2013	CAR	GS	\N
592	13	2013	CAR	Tackle	20
593	13	2013	CAR	Assist	7
594	13	2013	CAR	Sack	0
595	13	2013	CAR	PD	2
596	13	2013	CAR	INT	1
597	13	2013	CAR	FFum	0
598	13	2013	CAR	FR	0
599	13	2013	CAR	FFPts	30.5
600	13	2013	CAR	FFPts/G	3.8
601	13	2014	SEA	G	2
602	13	2014	SEA	GS	\N
603	13	2014	SEA	Tackle	2
604	13	2014	SEA	Assist	0
605	13	2014	SEA	Sack	0
606	13	2014	SEA	PD	2
607	13	2014	SEA	INT	0
608	13	2014	SEA	FFum	0
609	13	2014	SEA	FR	0
610	13	2014	SEA	FFPts	4
611	13	2014	SEA	FFPts/G	2
612	14	2008	CLE	G	12
613	14	2008	CLE	GS	0
614	14	2008	CLE	Tackle	7
615	14	2008	CLE	Assist	4
616	14	2008	CLE	Sack	0
617	14	2008	CLE	PD	0
618	14	2008	CLE	INT	0
619	14	2008	CLE	FFum	0
620	14	2008	CLE	FR	1
621	14	2008	CLE	FFPts	11
622	14	2008	CLE	FFPts/G	0.9
623	14	2009	CLE	G	16
624	14	2009	CLE	GS	5
625	14	2009	CLE	Tackle	23
626	14	2009	CLE	Assist	15
627	14	2009	CLE	Sack	0
628	14	2009	CLE	PD	0
629	14	2009	CLE	INT	0
630	14	2009	CLE	FFum	1
631	14	2009	CLE	FR	0
632	14	2009	CLE	FFPts	33.5
633	14	2009	CLE	FFPts/G	2.1
634	14	2010	CLE	G	16
635	14	2010	CLE	GS	16
636	14	2010	CLE	Tackle	57
637	14	2010	CLE	Assist	25
638	14	2010	CLE	Sack	2
639	14	2010	CLE	PD	2
640	14	2010	CLE	INT	1
641	14	2010	CLE	FFum	0
642	14	2010	CLE	FR	0
643	14	2010	CLE	FFPts	84.5
644	14	2010	CLE	FFPts/G	5.3
645	14	2011	CLE	G	16
646	14	2011	CLE	GS	16
647	14	2011	CLE	Tackle	55
648	14	2011	CLE	Assist	27
649	14	2011	CLE	Sack	5
650	14	2011	CLE	PD	0
651	14	2011	CLE	INT	0
652	14	2011	CLE	FFum	0
653	14	2011	CLE	FR	0
654	14	2011	CLE	FFPts	88.5
655	14	2011	CLE	FFPts/G	5.5
656	14	2012	CLE	G	13
657	14	2012	CLE	GS	\N
658	14	2012	CLE	Tackle	30
659	14	2012	CLE	Assist	14
660	14	2012	CLE	Sack	2
661	14	2012	CLE	PD	2
662	14	2012	CLE	INT	0
663	14	2012	CLE	FFum	2
664	14	2012	CLE	FR	0
665	14	2012	CLE	FFPts	53
666	14	2012	CLE	FFPts/G	4.1
667	14	2013	CLE	G	14
668	14	2013	CLE	GS	\N
669	14	2013	CLE	Tackle	25
670	14	2013	CLE	Assist	27
671	14	2013	CLE	Sack	2
672	14	2013	CLE	PD	0
673	14	2013	CLE	INT	0
674	14	2013	CLE	FFum	0
675	14	2013	CLE	FR	0
676	14	2013	CLE	FFPts	46.5
677	14	2013	CLE	FFPts/G	3.3
678	14	2014	CLE	G	12
679	14	2014	CLE	GS	\N
680	14	2014	CLE	Tackle	14
681	14	2014	CLE	Assist	14
682	14	2014	CLE	Sack	1
683	14	2014	CLE	PD	1
684	14	2014	CLE	INT	0
685	14	2014	CLE	FFum	0
686	14	2014	CLE	FR	0
687	14	2014	CLE	FFPts	26
688	14	2014	CLE	FFPts/G	2.2
689	16	2014	CHI	G	1
690	16	2014	CHI	GS	\N
691	16	2014	CHI	Rush_Att	0
692	16	2014	CHI	Rush_Yard	0
693	16	2014	CHI	Rush_Avg	\N
694	16	2014	CHI	Rush_TD	0
695	16	2014	CHI	Rec_Target	1
696	16	2014	CHI	Rec_Rec	1
697	16	2014	CHI	Rec_Yard	-1
698	16	2014	CHI	Rec_Avg	-1
699	16	2014	CHI	Rec_TD	0
700	16	2014	CHI	FFPts	-0.1
701	16	2014	CHI	FFPts/G	-0.1
702	17	2008	OAK	G	16
703	17	2008	OAK	GS	6
704	17	2008	OAK	Rec_Target	32
705	17	2008	OAK	Rec_Rec	15
706	17	2008	OAK	Rec_Yard	226
707	17	2008	OAK	Rec_Avg	15.1
708	17	2008	OAK	Rec_TD	2
709	17	2008	OAK	Rush_Att	1
710	17	2008	OAK	Rush_Yard	-2
711	17	2008	OAK	Rush_Avg	-2
712	17	2008	OAK	Rush_TD	0
713	17	2008	OAK	FFPts	34.4
714	17	2008	OAK	FFPts/G	2.2
715	17	2009	OAK	G	8
716	17	2009	OAK	GS	8
717	17	2009	OAK	Rec_Target	52
718	17	2009	OAK	Rec_Rec	29
719	17	2009	OAK	Rec_Yard	365
720	17	2009	OAK	Rec_Avg	12.6
721	17	2009	OAK	Rec_TD	2
722	17	2009	OAK	Rush_Att	0
723	17	2009	OAK	Rush_Yard	0
724	17	2009	OAK	Rush_Avg	\N
725	17	2009	OAK	Rush_TD	0
726	17	2009	OAK	FFPts	48.5
727	17	2009	OAK	FFPts/G	6.1
728	17	2010	OAK	G	5
729	17	2010	OAK	GS	0
730	17	2010	OAK	Rec_Target	9
731	17	2010	OAK	Rec_Rec	5
732	17	2010	OAK	Rec_Yard	40
733	17	2010	OAK	Rec_Avg	8
734	17	2010	OAK	Rec_TD	1
735	17	2010	OAK	Rush_Att	0
736	17	2010	OAK	Rush_Yard	0
737	17	2010	OAK	Rush_Avg	\N
738	17	2010	OAK	Rush_TD	0
739	17	2010	OAK	FFPts	10
740	17	2010	OAK	FFPts/G	2
741	17	2011	OAK	G	15
742	17	2011	OAK	GS	5
743	17	2011	OAK	Rec_Target	34
